candidate,gene_1,gene_2,effect,pathway_relevance,uncertainty,priority,experiment_priority_0_10
DUSP9_IKZF3,DUSP9,IKZF3,0.7931283,0.5714285714285714,0.019422370940446854,0.4445813541039939,6.996576692177093
IKZF3_PRTG,IKZF3,PRTG,0.62845534,0.7142857142857143,0.010107164271175861,0.444404997729498,6.993801292606407
CNN1_PTPN12,CNN1,PTPN12,0.62357235,0.7142857142857143,0.007560743484646082,0.4420664699237009,6.956998828920041
BPGM_PRDM1,BPGM,PRDM1,0.6276309,0.7142857142857143,0.014325563795864582,0.4419762196236274,6.955578519363359
IER5L_PRDM1,IER5L,PRDM1,0.6265076,0.7142857142857143,0.014281404204666615,0.44120439616738905,6.943431986553237
SAMD1_TP73,SAMD1,TP73,0.7814037,0.5714285714285714,0.012604640796780586,0.44095829078338494,6.939558915454668
CLDN6_IKZF3,CLDN6,IKZF3,0.78477335,0.5714285714285714,0.01751212403178215,0.44072390250525,6.935870241720199
IKZF3_KIF18B,IKZF3,KIF18B,0.6176548,0.7142857142857143,0.008723882958292961,0.43736646643340926,6.883032760460872
IKZF3_TBX2,IKZF3,TBX2,0.6245884,0.7142857142857143,0.02126276306807995,0.43684599729316015,6.874841903552348
ELMSAN1_IKZF3,ELMSAN1,IKZF3,0.6152143,0.7142857142857143,0.007531972136348486,0.4361536799459886,6.863946594133506
HOXC13_IKZF3,HOXC13,IKZF3,0.6109388,0.7142857142857143,0.007879380136728287,0.4329732870680897,6.813895321231341
BPGM_TP73,BPGM,TP73,0.7680269,0.5714285714285714,0.014694754034280777,0.43251677994332727,6.8067110633234424
ATL1_IKZF3,ATL1,IKZF3,0.7680685,0.5714285714285714,0.01679365709424019,0.43164734389952164,6.7930283573276204
TP73_ZBTB1,TP73,ZBTB1,0.76116246,0.5714285714285714,0.01736312545835972,0.427526776008674,6.728181127461803
TP73_ZBTB25,TP73,ZBTB25,0.7554998,0.5714285714285714,0.010956618934869766,0.4270352970799108,6.720446502547965
POU3F2_PRDM1,POU3F2,PRDM1,0.6040252,0.7142857142857143,0.010495614260435104,0.42696529772405706,6.719344891207066
CNN1_PTPN1,CNN1,PTPN1,0.7546069,0.5714285714285714,0.01034507155418396,0.4267887838351789,6.716567012761714
IKZF3_KIF2C,IKZF3,KIF2C,0.60373014,0.7142857142857143,0.011070312932133675,0.4265141704605457,6.71224529859493
PTPN1_PTPN12,PTPN1,PTPN12,0.6011237,0.7142857142857143,0.008017905056476593,0.4259587677600998,6.703504676540405
PRDM1_PTPN12,PRDM1,PTPN12,0.60219175,0.7142857142857143,0.011320563033223152,0.4253220762230484,6.693484775509653
PRDM1_SAMD1,PRDM1,SAMD1,0.600792,0.7142857142857143,0.011340918019413948,0.42432490232413794,6.67779180144594
S1PR2_TP73,S1PR2,TP73,0.7511059,0.5714285714285714,0.01902896724641323,0.4211885901585458,6.628434246535888
IKZF3_SET,IKZF3,SET,0.6014426,0.7142857142857143,0.022163227200508118,0.42028692500228004,6.614244336504255
PRDM1_ZBTB25,PRDM1,ZBTB25,0.59382737,0.7142857142857143,0.010584872215986252,0.41971972521981826,6.605318058465046
CBL_PRDM1,CBL,PRDM1,0.5915216,0.7142857142857143,0.010182407684624195,0.41825658433468815,6.582291952399703
CNN1_TP73,CNN1,TP73,0.7435324,0.5714285714285714,0.01881267875432968,0.417030212694703,6.562991990417356
IKZF3_TSC22D1,IKZF3,TSC22D1,0.58979005,0.7142857142857143,0.011185496114194393,0.4166185196071594,6.55651299116548
PRDM1_UBASH3B,PRDM1,UBASH3B,0.5880113,0.7142857142857143,0.009482325986027718,0.4160628453310894,6.547768095203233
IGDCC3_PRDM1,IGDCC3,PRDM1,0.5888032,0.7142857142857143,0.014307233504951,0.4146413241203729,6.525396976669981
CDKN1A_IKZF3,CDKN1A,IKZF3,0.5873993,0.7142857142857143,0.013182085938751698,0.4141120704653629,6.517067873902377
CKS1B_IKZF3,CKS1B,IKZF3,0.5864603,0.7142857142857143,0.018095243722200394,0.41145483332412613,6.475249738084618
BAK1_IKZF3,BAK1,IKZF3,0.5795532,0.7142857142857143,0.0072562010027468204,0.41098437681956795,6.467845952514013
BPGM_CNN1,BPGM,CNN1,0.57938236,0.7142857142857143,0.010331429541110992,0.40961265852327455,6.446258604840782
IKZF3_S1PR2,IKZF3,S1PR2,0.72805196,0.5714285714285714,0.016628127545118332,0.4092250454458368,6.440158563536418
PRDM1_RREB1,PRDM1,RREB1,0.5791576,0.7142857142857143,0.011258363723754883,0.40907843961109003,6.4378513615882085
IKZF3_TMSB4X,IKZF3,TMSB4X,0.58361703,0.7142857142857143,0.023006519302725792,0.40749428317568903,6.412920779389081
PTPN1_ZBTB1,PTPN1,ZBTB1,0.5760321,0.7142857142857143,0.011286510154604912,0.40685947787715776,6.402930562942138
KMT2A_PRDM1,KMT2A,PRDM1,0.5689793,0.7142857142857143,0.008819354698061943,0.40286082952921837,6.3400020357487525
PTPN12_TP73,PTPN12,TP73,0.71203434,0.5714285714285714,0.012149902991950512,0.40199259732369585,6.326338275097343
HK2_PRDM1,HK2,PRDM1,0.5676982,0.7142857142857143,0.009106026031076908,0.40183953917842996,6.3239295302369705
CDKN1B_PRDM1,CDKN1B,PRDM1,0.5682509,0.7142857142857143,0.011073358356952667,0.4014481172407187,6.317769547185687
IKZF3_SAMD1,IKZF3,SAMD1,0.7093553,0.5714285714285714,0.013245431706309319,0.4000470863269976,6.295720893670481
CDKN1C_PRDM1,CDKN1C,PRDM1,0.5678554,0.7142857142857143,0.013918637298047543,0.4000429598020381,6.295655952691545
CNN1_ZBTB1,CNN1,ZBTB1,0.56713367,0.7142857142857143,0.012994302436709404,0.39989906565729083,6.293391425828271
IKZF3_UBASH3B,IKZF3,UBASH3B,0.7068392,0.5714285714285714,0.010728098452091217,0.3996209436498828,6.289014494729723
IKZF3_KMT2A,IKZF3,KMT2A,0.7018653,0.5714285714285714,0.010185891762375832,0.39702187271286066,6.248111746624299
IKZF3_SGK1,IKZF3,SGK1,0.7064803,0.5714285714285714,0.017178107053041458,0.3968853041957977,6.2459625064581346
KLF1_PRDM1,KLF1,PRDM1,0.56317425,0.7142857142857143,0.017378512769937515,0.3953959266549452,6.222523502343394
IKZF3_POU3F2,IKZF3,POU3F2,0.69855136,0.5714285714285714,0.012134338729083538,0.39438658348716077,6.206639015023044
PRDM1_PTPN9,PRDM1,PTPN9,0.5553565,0.7142857142857143,0.00994378887116909,0.3927775193690236,6.181316449420026
CDKN1C_IKZF3,CDKN1C,IKZF3,0.6897212,0.5714285714285714,0.014808101579546928,0.38837531414976734,6.112036966268279
IKZF3_JUN,IKZF3,JUN,0.5499524,0.7142857142857143,0.012186633422970772,0.38809357995707855,6.107603188585613
PRDM1_UBASH3A,PRDM1,UBASH3A,0.5435198,0.7142857142857143,0.00756317051127553,0.3853142277529047,6.0638632731088045
PRDM1_SGK1,PRDM1,SGK1,0.5462525,0.7142857142857143,0.013824119232594967,0.38485999883818023,6.056714868416756
IKZF3_PTPN9,IKZF3,PTPN9,0.6797105,0.5714285714285714,0.01191963441669941,0.38383088045168084,6.040519169586822
CITED1_IKZF3,CITED1,IKZF3,0.6828067,0.5714285714285714,0.016809524968266487,0.38372500532250653,6.038852965068292
MAP4K5_PRDM1,MAP4K5,PRDM1,0.5399593,0.7142857142857143,0.008009035140275955,0.38262079906438606,6.021475574636586
NCL_PRDM1,NCL,PRDM1,0.5415272,0.7142857142857143,0.01124810054898262,0.38250272211150677,6.019617344531404
CDKN1B_IKZF3,CDKN1B,IKZF3,0.6771523,0.5714285714285714,0.012451665475964546,0.38218531405618783,6.014622151230441
IKZF3_RREB1,IKZF3,RREB1,0.675868,0.5714285714285714,0.011695809662342072,0.3817454491773271,6.007699799830106
IKZF3_TGFBR2,IKZF3,TGFBR2,0.6750642,0.5714285714285714,0.011075927875936031,0.381525229008284,6.004234095999635
MEIS1_PRDM1,MEIS1,PRDM1,0.5377595,0.7142857142857143,0.008892594836652279,0.38072825422131895,5.991691745387629
HOXA13_IKZF3,HOXA13,IKZF3,0.67857105,0.5714285714285714,0.022192619740962982,0.37933641428876735,5.969787734476156
CLDN6_PTPN1,CLDN6,PTPN1,0.67254156,0.5714285714285714,0.013879351317882538,0.37904851463741046,5.9652569281979
HK2_IKZF3,HK2,IKZF3,0.6700781,0.5714285714285714,0.01030473131686449,0.3789963155263939,5.964435447314548
PRDM1_TGFBR2,PRDM1,TGFBR2,0.53571045,0.7142857142857143,0.010539865121245384,0.37865930626161365,5.959131780965875
IKZF3_MEIS1,IKZF3,MEIS1,0.6660903,0.5714285714285714,0.010789510793983936,0.37656013443346237,5.926096169935093
AHR_PRDM1,AHR,PRDM1,0.5341426,0.7142857142857143,0.014949521981179714,0.37591075209920943,5.9158765481218865
IKZF3_MAP4K5,IKZF3,MAP4K5,0.6640554,0.5714285714285714,0.0094505799934268,0.3759076869329372,5.915828310221894
PRDM1_ZNF318,PRDM1,ZNF318,0.53079796,0.7142857142857143,0.008634787984192371,0.375895619856937,5.9156384052204665
CNNM4_PRDM1,CNNM4,PRDM1,0.5333191,0.7142857142857143,0.01605299860239029,0.3749235777860354,5.900340942035596
IKZF3_UBASH3A,IKZF3,UBASH3A,0.6616044,0.5714285714285714,0.0090287821367383,0.3746767846253316,5.89645704708582
ARRDC3_PRDM1,ARRDC3,PRDM1,0.52507645,0.7142857142857143,0.007828054949641228,0.3721414625516692,5.856557543510151
CLDN6_CNN1,CLDN6,CNN1,0.6586823,0.5714285714285714,0.013629025779664516,0.3713290252785125,5.843771852799661
CELF2_PRDM1,CELF2,PRDM1,0.5221982,0.7142857142857143,0.006118029821664095,0.370730573741071,5.834353751838816
IKZF3_ZNF318,IKZF3,ZNF318,0.6548572,0.5714285714285714,0.009580787271261215,0.3706529773952782,5.833132583250975
PRDM1_RHOXF2,PRDM1,RHOXF2,0.51966774,0.7142857142857143,0.005881295073777437,0.36902092521934077,5.807448244244913
CELF2_IKZF3,CELF2,IKZF3,0.648251,0.5714285714285714,0.008773782290518284,0.3672073438900848,5.778907099321701
IKZF3_LYL1,IKZF3,LYL1,0.64704686,0.5714285714285714,0.015252036973834038,0.3641864795107011,5.731366398138628
GLB1L2_PRDM1,GLB1L2,PRDM1,0.51215804,0.7142857142857143,0.00517193041741848,0.36394487118758057,5.727564099309457
FEV_PRDM1,FEV,PRDM1,0.51255035,0.7142857142857143,0.010032105259597301,0.3624710480098842,5.704369881202306
FOXA1_IKZF3,FOXA1,IKZF3,0.6412555,0.5714285714285714,0.011865666136145592,0.36213474314578137,5.699077300323852
CNN1_SLC6A9,CNN1,SLC6A9,0.5125771,0.7142857142857143,0.011460456997156143,0.361978077586062,5.696611783960016
HOXB9_IKZF3,HOXB9,IKZF3,0.6437928,0.5714285714285714,0.01693076267838478,0.361756786307098,5.693129223591056
FEV_IKZF3,FEV,IKZF3,0.63996375,0.5714285714285714,0.01170620508491993,0.3614622183251849,5.688493474796173
CNN1_ZBTB25,CNN1,ZBTB25,0.6337438,0.5714285714285714,0.006364282686263323,0.3598491454991278,5.663107822353953
FOXA3_IKZF3,FOXA3,IKZF3,0.6372547,0.5714285714285714,0.012125259265303612,0.35978308818551913,5.662068248704551
BCL2L11_PRDM1,BCL2L11,PRDM1,0.50568026,0.7142857142857143,0.005323855206370354,0.35928739382526437,5.654267283649703
ELMSAN1_PRDM1,ELMSAN1,PRDM1,0.508402,0.7142857142857143,0.012020664289593697,0.35883089282689884,5.647083122155668
GLB1L2_IKZF3,GLB1L2,IKZF3,0.6327025,0.5714285714285714,0.007955212146043777,0.3586908407982581,5.644879060401313
PRDM1_PRTG,PRDM1,PRTG,0.50609285,0.7142857142857143,0.009214697405695915,0.35819423875850903,5.637063810786092
MAP2K6_PRDM1,MAP2K6,PRDM1,0.5034578,0.7142857142857143,0.00499953655526042,0.35782375040288467,5.6312332689296785
BCL2L11_IKZF3,BCL2L11,IKZF3,0.6308839,0.5714285714285714,0.008057045750319958,0.3576236796567521,5.628084665628492
CNN1_KMT2A,CNN1,KMT2A,0.5039788,0.7142857142857143,0.00839668046683073,0.3569873405511821,5.618070310970445
PRDM1_PTPN13,PRDM1,PTPN13,0.5017767,0.7142857142857143,0.0049855345860123634,0.3566339144645099,5.61250828571322
FOXO4_PRDM1,FOXO4,PRDM1,0.50078166,0.7142857142857143,0.004983275663107634,0.35592749752914965,5.601391084734646
KIF18B_PRDM1,KIF18B,PRDM1,0.5013316,0.7142857142857143,0.006184755824506283,0.35589290880857927,5.600846746484917
FOXF1_IKZF3,FOXF1,IKZF3,0.6270423,0.5714285714285714,0.007933654822409153,0.3554895506400111,5.594498917601065
